SPLS , 2012-10-04 , 11.529999733 , 11.8171424866 , 13.8788499832 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-05 , 11.6300001144 , 11.7935714722 , 13.8657999039 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-08 , 11.6999998093 , 11.7764282227 , 13.8540000916 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-09 , 11.6800003052 , 11.7428569794 , 13.8421001434 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-10 , 11.4600000381 , 11.6800003052 , 13.828499794 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-11 , 11.4399995804 , 11.6142854691 , 13.8149003983 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-12 , 11.1000003815 , 11.5249996185 , 13.8007497787 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-15 , 11.1999998093 , 11.4821424484 , 13.7870998383 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-16 , 11.3000001907 , 11.4742860794 , 13.7741498947 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-17 , 11.5900001526 , 11.4678573608 , 13.7609996796 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-18 , 11.5500001907 , 11.470000267 , 13.7465000153 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-19 , 11.2299995422 , 11.4428567886 , 13.7305498123 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-22 , 11.3999996185 , 11.4392852783 , 13.7150001526 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-23 , 11.3100004196 , 11.4371433258 , 13.6974000931 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-24 , 11.220000267 , 11.4149999619 , 13.6784000397 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-25 , 11.4099998474 , 11.3992853165 , 13.6603498459 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-26 , 11.4399995804 , 11.3807144165 , 13.64220047 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-31 , 11.5200004578 , 11.3692855835 , 13.6253499985 , 0 , 7818.18066406 , 0.0 , 7818.18066406
